# time, phase, observation, A, B, F
1.562500000000000087e-03 1.472621556370215634e+00 5.956095036656590125e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.625000000000000142e-03 1.531526418625024144e+00 5.388743338794301785e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.687499999999999981e-03 1.590431280879832654e+00 4.802699277804042821e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.750000000000000036e-03 1.649336143134641386e+00 4.199995711387191077e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.812500000000000092e-03 1.708241005389450118e+00 3.582723285398205504e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.874999999999999931e-03 1.767145867644258628e+00 2.953023181854870227e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.937499999999999986e-03 1.826050729899067138e+00 2.313079691649721492e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
2.000000000000000042e-03 1.884955592153875870e+00 1.665112637726294809e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
2.062500000000000097e-03 1.943860454408684602e+00 1.011369675002520840e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
2.125000000000000153e-03 2.002765316663493333e+00 3.541184937511238084e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
2.187500000000000208e-03 2.061670178918301843e+00 -3.043610465182017277e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
2.250000000000000264e-03 2.120575041173110353e+00 -9.617848253890265431e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
2.312499999999999886e-03 2.179479903427918863e+00 -1.615872384648551208e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
2.374999999999999941e-03 2.238384765682727373e+00 -2.264354838694611627e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
2.437499999999999997e-03 2.297289627937536327e+00 -2.904982744799833316e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
2.500000000000000052e-03 2.356194490192344837e+00 -3.535533905932736753e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
2.562500000000000108e-03 2.415099352447153347e+00 -4.153821079069556776e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
2.625000000000000163e-03 2.474004214701962301e+00 -4.757699562258281278e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
2.687500000000000219e-03 2.532909076956770811e+00 -5.345074634117075174e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
2.749999999999999840e-03 2.591813939211579321e+00 -5.913908819961177787e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
2.812499999999999896e-03 2.650718801466387831e+00 -6.462228959353559787e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
2.874999999999999951e-03 2.709623663721196341e+00 -6.988133050563669624e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
2.937500000000000007e-03 2.768528525976005294e+00 -7.489796848192287193e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
3.000000000000000062e-03 2.827433388230813804e+00 -7.965480191076798056e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
3.062500000000000118e-03 2.886338250485622314e+00 -8.413533038526807006e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
3.125000000000000173e-03 2.945243112740431268e+00 -8.832401193951663343e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
3.187500000000000229e-03 3.004147974995239778e+00 -9.220631696025932689e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
3.250000000000000284e-03 3.063052837250048288e+00 -9.576877858692054435e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
3.312499999999999906e-03 3.121957699504856798e+00 -9.899903942517505051e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
3.374999999999999962e-03 3.180862561759665308e+00 -1.018858944120257126e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
3.437500000000000017e-03 3.239767424014474262e+00 -1.044193296836977147e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
3.500000000000000073e-03 3.298672286269282772e+00 -1.065905573115253135e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
3.562500000000000128e-03 3.357577148524091282e+00 -1.083920457853397856e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
3.625000000000000184e-03 3.416482010778900236e+00 -1.098175461386184493e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
3.687500000000000239e-03 3.475386873033708746e+00 -1.108621136247724737e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
3.749999999999999861e-03 3.534291735288517255e+00 -1.115221248693831546e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
3.812499999999999917e-03 3.593196597543325765e+00 -1.117952904388892499e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
3.874999999999999972e-03 3.652101459798134275e+00 -1.116806627821274489e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
3.937500000000000028e-03 3.711006322052943229e+00 -1.111786395171786568e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.000000000000000083e-03 3.769911184307751739e+00 -1.102909620521183909e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.062500000000000139e-03 3.828816046562560249e+00 -1.090207095444559737e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.125000000000000194e-03 3.887720908817369203e+00 -1.073722882202156503e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.187500000000000250e-03 3.946625771072177713e+00 -1.053514160897095264e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.250000000000000305e-03 4.005530633326986667e+00 -1.029651031130198957e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.312500000000000361e-03 4.064435495581794733e+00 -1.002216268839925206e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.375000000000000416e-03 4.123340357836603687e+00 -9.713050391708748510e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.437500000000000472e-03 4.182245220091412641e+00 -9.370245663668803626e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.500000000000000527e-03 4.241150082346220707e+00 -8.994937618337308649e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.562499999999999716e-03 4.300054944601028772e+00 -8.588428116617095043e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.624999999999999771e-03 4.358959806855837726e+00 -8.152127250387353197e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.687499999999999827e-03 4.417864669110646680e+00 -7.687548451205667988e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.749999999999999882e-03 4.476769531365454746e+00 -7.196303240547442526e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.812499999999999938e-03 4.535674393620263700e+00 -6.680095639793005580e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.874999999999999993e-03 4.594579255875072654e+00 -6.140716259353007356e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.937500000000000049e-03 4.653484118129880720e+00 -5.580036087435474856e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.000000000000000104e-03 4.712388980384689674e+00 -5.000000000000002220e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.062500000000000160e-03 4.771293842639498628e+00 -4.402620014411687821e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.125000000000000215e-03 4.830198704894306694e+00 -3.789968310196258905e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.187500000000000271e-03 4.889103567149115648e+00 -3.164170041105914266e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.250000000000000326e-03 4.948008429403924602e+00 -2.527395963429326375e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.312500000000000382e-03 5.006913291658732668e+00 -1.881854906116423587e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.375000000000000437e-03 5.065818153913541622e+00 -1.229786108837490621e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.437500000000000493e-03 5.124723016168350576e+00 -5.734514545542657160e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.499999999999999681e-03 5.183627878423158641e+00 8.487237645362633032e-03 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.562499999999999736e-03 5.242532740677966707e+00 7.429018038908774546e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.624999999999999792e-03 5.301437602932775661e+00 1.398354268683290602e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.687499999999999847e-03 5.360342465187584615e+00 2.048956150672177068e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.749999999999999903e-03 5.419247327442392681e+00 2.692450655301674156e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.812499999999999958e-03 5.478152189697201635e+00 3.326605641941761116e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.875000000000000014e-03 5.537057051952010589e+00 3.949221366692147184e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.937500000000000069e-03 5.595961914206818655e+00 4.558138112809136944e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
6.000000000000000125e-03 5.654866776461627609e+00 5.151243682287107717e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
6.062500000000000180e-03 5.713771638716436563e+00 5.726480722607865115e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
6.125000000000000236e-03 5.772676500971244629e+00 6.281853863243193059e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
6.187500000000000291e-03 5.831581363226053583e+00 6.815436637155503075e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
6.250000000000000347e-03 5.890486225480862537e+00 7.325378163287420419e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
6.312500000000000402e-03 5.949391087735670602e+00 7.809909566860310237e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
6.375000000000000458e-03 6.008295949990479556e+00 8.267350115211101746e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
6.437500000000000513e-03 6.067200812245288510e+00 8.696113047883472502e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
6.500000000000000569e-03 6.126105674500096576e+00 9.094711080750220722e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
6.562499999999999757e-03 6.185010536754904642e+00 9.461761565074161551e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
6.624999999999999813e-03 6.243915399009713596e+00 9.795991283611883427e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
6.687499999999999868e-03 1.963495408493631800e-02 1.009624086712379132e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
6.749999999999999924e-03 7.853981633974438381e-02 1.036146881597050262e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
6.812499999999999979e-03 1.374446785945533378e-01 1.059075511284561122e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
6.875000000000000035e-03 1.963495408493622918e-01 1.078330441411294638e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
6.937500000000000090e-03 2.552544031041703576e-01 1.093844880867838709e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
7.000000000000000146e-03 3.141592653589793116e-01 1.105565013482627146e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
7.062500000000000201e-03 3.730641276137882656e-01 1.113450184698378420e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
7.125000000000000257e-03 4.319689898685963314e-01 1.117473042593795318e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
7.187500000000000312e-03 4.908738521234052854e-01 1.117619632761353898e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
7.250000000000000368e-03 5.497787143782142394e-01 1.113889446712066578e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
7.312500000000000423e-03 6.086835766330223052e-01 1.106295423639319875e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
7.375000000000000479e-03 6.675884388878312592e-01 1.094863905535661930e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
7.437500000000000534e-03 7.264933011426402132e-01 1.079634545818237479e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
7.499999999999999722e-03 7.853981633974482790e-01 1.060660171779821415e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
7.562499999999999778e-03 8.443030256522563448e-01 1.038006601342580382e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
7.624999999999999833e-03 9.032078879070652988e-01 1.011752414750206608e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
7.687499999999999889e-03 9.621127501618742528e-01 9.819886819903690389e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
7.749999999999999944e-03 1.021017612416682319e+00 9.488186468929953321e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
7.812500000000000000e-03 1.079922474671491273e+00 9.123573690001752778e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
7.875000000000000056e-03 1.138827336926300227e+00 8.727313244499685929e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
7.937500000000000111e-03 1.197732199181108292e+00 8.300779672585517632e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
8.000000000000000167e-03 1.256637061435917246e+00 7.845452525225242724e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
8.062500000000000222e-03 1.315541923690726200e+00 7.362911231952875557e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
8.125000000000000278e-03 1.374446785945534266e+00 6.854829622177437409e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
8.187500000000000333e-03 1.433351648200343220e+00 6.322970119037566450e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
8.250000000000000389e-03 1.492256510455152174e+00 5.769177625944085230e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
8.312500000000000444e-03 1.551161372709960240e+00 5.195373127016609249e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
8.375000000000000500e-03 1.610066234964769194e+00 4.603547023612926670e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
8.437500000000000555e-03 1.668971097219578148e+00 3.995752230065373056e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
8.500000000000000611e-03 1.727875959474387102e+00 3.374097052573371003e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
8.562500000000000666e-03 1.786780821729195168e+00 2.740737875953851432e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
8.625000000000000722e-03 1.845685683984003234e+00 2.097871683617497096e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
8.687500000000000777e-03 1.904590546238813076e+00 1.447728436717444778e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
8.750000000000000833e-03 1.963495408493621142e+00 7.925633389055319888e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
8.812500000000000888e-03 2.022400270748429207e+00 1.346490135276884326e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
8.875000000000000944e-03 2.081305133003239050e+00 -5.237323796055748382e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
8.937500000000000999e-03 2.140209995258047115e+00 -1.180297060528574526e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
9.000000000000001055e-03 2.199114857512855181e+00 -1.832767551049993004e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
9.062499999999999375e-03 2.258019719767663247e+00 -2.478880574822762139e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
9.124999999999999431e-03 2.316924582022471313e+00 -3.116394908150975640e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
9.187499999999999487e-03 2.375829444277281155e+00 -3.743099154301008924e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
9.249999999999999542e-03 2.434734306532089221e+00 -4.356819414349385466e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
9.312499999999999598e-03 2.493639168786897287e+00 -4.955426827959202862e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
9.374999999999999653e-03 2.552544031041707129e+00 -5.536844957927442579e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
9.437499999999999709e-03 2.611448893296515195e+00 -6.099056992887991191e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
9.499999999999999764e-03 2.670353755551323260e+00 -6.640112743185936361e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
9.562499999999999820e-03 2.729258617806133103e+00 -7.158135405655655648e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
9.624999999999999875e-03 2.788163480060941168e+00 -7.651328073837373456e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
9.687499999999999931e-03 2.847068342315749234e+00 -8.117979971049770205e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
9.749999999999999986e-03 2.905973204570559076e+00 -8.556472384697241251e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
9.812500000000000042e-03 2.964878066825367142e+00 -8.965284281227142715e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
9.875000000000000097e-03 3.023782929080175208e+00 -9.342997582260069711e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
9.937500000000000153e-03 3.082687791334985050e+00 -9.688302083591215919e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.000000000000000021e-02 3.141592653589793116e+00 -9.999999999999998890e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.006250000000000026e-02 3.200497515844601182e+00 -1.027701012010310055e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.012500000000000032e-02 3.259402378099411024e+00 -1.051837155683845282e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.018750000000000037e-02 3.318307240354219090e+00 -1.072324708057068809e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.025000000000000043e-02 3.377212102609027156e+00 -1.089092602325629322e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.031250000000000049e-02 3.436116964863836998e+00 -1.102082674359440295e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.037500000000000054e-02 3.495021827118645064e+00 -1.111249864461230530e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.043750000000000060e-02 3.553926689373453129e+00 -1.116562373668706254e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.050000000000000065e-02 3.612831551628262972e+00 -1.118001774058141384e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.056250000000000071e-02 3.671736413883071037e+00 -1.115563072666784006e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.062500000000000076e-02 3.730641276137879103e+00 -1.109254728812346436e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.068750000000000082e-02 3.789546138392688945e+00 -1.099098624749492714e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.075000000000000087e-02 3.848451000647497011e+00 -1.085129989765122538e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.081250000000000093e-02 3.907355862902305077e+00 -1.067397277975736802e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.087500000000000099e-02 3.966260725157114919e+00 -1.045962000250784119e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.093750000000000104e-02 4.025165587411922985e+00 -1.020898510845013707e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.099999999999999936e-02 4.084070449666731051e+00 -9.922937494799468627e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.106249999999999942e-02 4.142975311921539117e+00 -9.602469397691438813e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.112499999999999947e-02 4.201880174176347182e+00 -9.248692450333543258e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.118749999999999953e-02 4.260785036431157025e+00 -8.862833826994529485e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.124999999999999958e-02 4.319689898685965090e+00 -8.446231986207335396e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.131249999999999964e-02 4.378594760940773156e+00 -8.000332027951333469e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.137499999999999969e-02 4.437499623195582998e+00 -7.526680680918977906e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.143749999999999975e-02 4.496404485450391064e+00 -7.026920937254873545e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.149999999999999981e-02 4.555309347705199130e+00 -6.502786353378007256e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.156249999999999986e-02 4.614214209960008972e+00 -5.956095036656589015e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.162499999999999992e-02 4.673119072214817038e+00 -5.388743338794305116e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.168749999999999997e-02 4.732023934469625104e+00 -4.802699277804051148e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.175000000000000003e-02 4.790928796724434946e+00 -4.199995711387187747e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.181250000000000008e-02 4.849833658979243012e+00 -3.582723285398208835e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.187500000000000014e-02 4.908738521234051078e+00 -2.953023181854879109e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.193750000000000019e-02 4.967643383488860920e+00 -2.313079691649714831e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.200000000000000025e-02 5.026548245743668986e+00 -1.665112637726295919e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.206250000000000031e-02 5.085453107998477051e+00 -1.011369675002529167e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.212500000000000036e-02 5.144357970253286894e+00 -3.541184937511204778e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.218750000000000042e-02 5.203262832508094959e+00 3.043610465182006175e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.225000000000000047e-02 5.262167694762903025e+00 9.617848253890193266e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.231250000000000053e-02 5.321072557017712867e+00 1.615872384648560089e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.237500000000000058e-02 5.379977419272520933e+00 2.264354838694614958e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.243750000000000064e-02 5.438882281527328999e+00 2.904982744799827210e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.250000000000000069e-02 5.497787143782138841e+00 3.535533905932745080e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.256250000000000075e-02 5.556692006036946907e+00 4.153821079069560107e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.262500000000000080e-02 5.615596868291754973e+00 4.757699562258274617e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.268750000000000086e-02 5.674501730546564815e+00 5.345074634117081835e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.275000000000000092e-02 5.733406592801372881e+00 5.913908819961180008e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.281250000000000097e-02 5.792311455056180947e+00 6.462228959353559787e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.287500000000000103e-02 5.851216317310990789e+00 6.988133050563680726e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.293750000000000108e-02 5.910121179565798855e+00 7.489796848192290524e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.300000000000000114e-02 5.969026041820606920e+00 7.965480191076796945e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.306249999999999946e-02 6.027930904075414986e+00 8.413533038526801455e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.312499999999999951e-02 6.086835766330223052e+00 8.832401193951654461e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.318749999999999957e-02 6.145740628585032894e+00 9.220631696025931578e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.324999999999999963e-02 6.204645490839840960e+00 9.576877858692051104e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.331249999999999968e-02 6.263550353094649026e+00 9.899903942517500610e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.337499999999999974e-02 3.926990816987263599e-02 1.018858944120257348e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.343749999999999979e-02 9.817477042468070181e-02 1.044193296836977147e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.349999999999999985e-02 1.570796326794887676e-01 1.065905573115252913e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
